"","O2_ml_L","time_month","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC","NO3_USF","NO3_merged","PO4_merged","SiO4_merged"
"47",4.19947657839522,"10-1999",183.078410841516,NA,NA,NA,0.569373434241632,0.169001838108476,1.39039139736353,0.123139355731962,2.61610642043101,NA,NA,NA,NA,NA,NA,NA,NA,36.6932034419941,36.6885385818821,25.3359321506106,24.5053788348429,NA,NA,82.5858462225881,10.7625715164891,8.90126994054726,80.595129660402,10.5031413073828,NA,NA,104.92387447952,NA,0.372239549055732,0.121170701986081,0.186386483542886,0.780354561286042,2.54602491594082,0.212146744736136,1.22138955925505,1.22138955925505,0.123139355731962,2.61610642043101
"48",3.93424843928113,"11-1999",171.54447390266,NA,NA,NA,0.733194192319155,0.146858853287783,1.5767966166332,0.135782304989444,2.45718342547992,8.0475261419303,0.00243973449327478,2439.73449327478,2112.16894942772,423.83020113127,8.05351824500606,2108.36339837406,416.687046750233,36.6321858882525,36.628514731619,25.6988334397581,24.3449712948509,NA,NA,60.0334834503961,7.86579249510971,8.97494296855301,58.5863990021818,7.67619177905182,NA,NA,74.6318456073639,NA,0.622760299262093,0.3800721637839,0.3083244430055,NA,NA,NA,1.42993776334542,1.42993776334542,0.135782304989444,2.45718342547992
"49",4.05133600360388,"12-1999",176.735820767842,NA,NA,NA,0.30114456916173,0.0509394711935918,1.30397313787377,0.16593870320584,2.6679779338941,8.07053934615059,0.00242048667426634,2420.48667426634,2082.11112392151,410.921038893763,8.07678098742014,2078.08788856341,403.679522184511,36.3884524868381,36.3908671550655,26.7030143632452,23.8472532279069,NA,NA,64.6736890052789,7.85109587333035,9.82119786998894,63.1147937625477,7.66184268341423,NA,NA,318.160503538573,NA,0.515247428644284,0.165397967649771,0.241255943474818,0.998755713512255,3.25860769502199,0.271567788096723,1.25303366668018,1.25303366668018,0.16593870320584,2.6679779338941
"50",3.50171520403938,"01-2000",152.535549403125,NA,NA,NA,0.116433693036878,0.0526069536875192,4.97263461456773,0.400555321640114,4.22583932351997,7.97601644078157,0.00241829857754606,2418.29857754606,2134.57236339549,456.565642465897,7.98169044311745,2131.25693818353,449.415097128597,36.7703328014646,36.7754224722694,22.7148348946246,25.3523068157306,NA,NA,90.7063698582692,12.9965230388395,9.09899744791114,88.5199477710419,12.683255454792,NA,NA,122.864287652398,105.640330518406,2.75299506489093,0.324803346210708,0.283490462124956,0.477829691201275,1.55898090760283,0.129911356848272,4.92002766088021,4.92002766088021,0.400555321640114,4.22583932351997
"51",3.39165123187706,"02-2000",147.679458464719,NA,NA,NA,0.340216952682539,0.147021048547335,5.82226868037688,0.460606979431062,3.90576272318987,7.95264772391198,0.00241591155248117,2415.91155248117,2146.09954402199,459.591655817229,7.9581353983885,2142.96063275976,452.658015535928,36.7519126382182,36.7612142674342,21.2929707379337,25.7469800030434,NA,NA,118.330400137124,16.0626381144569,9.56457698559334,115.478084690094,15.6754567233164,NA,NA,175.343768673235,NA,NA,0.377274174651861,0.353886550059886,1.40456035451288,4.58256902064556,0.381886825190982,5.67524763182955,5.67524763182955,0.460606979431062,3.90576272318987
"52",3.4381959945047,"04-2000",149.72791015208,NA,NA,NA,0.137250962937943,0.0848524474837691,5.32100736774115,0.437648519312251,3.24638664262706,7.96120076804078,0.00241855587714403,2418.55587714403,2142.04398533475,461.137391641052,7.96700345272503,2138.65812211949,453.822915434529,36.8405784534576,36.8398265518349,21.8564231425351,25.645238527617,NA,NA,120.670600414782,15.6737910514319,8.51416704975611,117.761870730707,15.2959780646722,NA,NA,191.726495723208,NA,1.14675726462169,0.338886723487615,0.250629560052418,2.98455364418891,9.73751136648314,0.811466421460879,5.23615492025738,5.23615492025738,0.437648519312251,3.24638664262706
"53",3.56160122515619,"05-2000",155.052349750411,NA,NA,NA,0,0.171883106704359,5.81208834945573,0.400466386077907,3.17190867900009,7.95335080169401,0.00240921648718335,2409.21648718335,2139.21422830497,447.501262967387,7.95900152723454,2135.99857880171,440.536271558422,36.7829179912656,36.783149061157,20.7185038324226,25.9233464218278,NA,NA,131.107501213946,16.7039066332701,9.48534679781107,127.947163480786,16.3012522868581,NA,NA,236.640322863768,NA,0.682680755650066,0.448428273098925,0.406309830288747,NA,NA,NA,5.64020524275138,5.64020524275138,0.400466386077907,3.17190867900009
"54",3.92856501436268,"06-2000",171.103217233936,NA,NA,NA,0.0680966570022006,0.0637369371169619,4.16280336238016,0.247739147290492,2.21441402229017,7.98080872853383,0.00241676593520831,2416.76593520831,2130.95669928611,448.634930476597,7.98753752785499,2126.97945134335,440.305611696305,NA,36.9158318053432,22.6762040555881,25.4731537631779,NA,NA,83.6428606728294,10.0312601484616,10.037079298055,81.6267754291237,9.78946366159822,NA,NA,84.2085508322155,NA,0.5957169828052,0.161201241550048,0.236694358784105,1.54162478246061,5.02972812118148,0.419167555136323,4.0990664252632,4.0990664252632,0.247739147290492,2.21441402229017
"55",3.24206333331903,"07-2000",141.147180796144,NA,NA,NA,0.0554534288017174,0.0645336183166152,7.33694596002076,0.38594930842829,2.67953628814522,7.94926064061518,0.00242535408290095,2425.35408290095,2161.75355932095,474.620678036983,7.95549335722149,2152.55588173747,455.281649528588,36.8168846842752,36.816315571,20.9918418449716,25.8765224820779,NA,NA,84.6997004785734,30.5708199971631,7.02170299851519,82.6581071718043,29.8339692593375,NA,NA,136.809510853962,NA,NA,NA,NA,1.47797091773772,4.822166157057,0.401846939836892,7.27241234170414,7.27241234170414,0.38594930842829,2.67953628814522
"56",3.77008403204854,"08-2000",164.298210052394,NA,NA,NA,0.195577073871795,0.459037775146517,2.48850414018628,0.203129587033503,1.45844611785868,8.00678447642541,0.00240250019015583,2402.50019015583,2100.54915091952,441.044731961703,8.01346468005777,2096.48206377402,432.868980844426,36.8352098240006,36.8271862954406,24.1882170595314,24.9507508892472,NA,NA,71.6116069719274,12.4013929543896,6.68416189344503,69.8854294631469,12.1024777743675,NA,NA,304.980923002674,NA,0.666888878554601,0.223018862742593,0.26367317419968,1.28687019381279,4.19857747875255,0.349880394619367,2.02946636503976,2.02946636503976,0.203129587033503,1.45844611785868
"57",3.78357436399337,"09-2000",164.850595289803,NA,NA,NA,0.173329367822935,0.118093081681117,3.05991519496621,0.22207313525238,1.18464090063805,8.0131295771519,0.00241836275656735,2418.36275656735,2112.4075422753,427.355526424841,8.02022469887149,2108.06966722226,418.850508977117,36.8223020091646,36.8160343594976,23.6399526996553,25.1141273563308,NA,NA,80.3513820527451,10.6218265881438,9.49142511541756,78.4145403419951,10.3657884777844,NA,NA,109.076537553694,NA,0.925990865193647,0.439935690224569,0.515567253713143,0.512177520658698,1.67004362453748,0.139181605522052,2.94182211328509,2.94182211328509,0.22207313525238,1.18464090063805
"58",3.74443212117802,"10-2000",163.146146665283,NA,NA,NA,0.0760601762060849,0.115786122934304,2.99862424825929,0.174687404022873,1.32163432551403,8.01231091723285,0.00241287557248116,2412.87557248116,2108.09835988254,434.250736021051,8.01894896150105,2104.0399926192,426.216193312772,36.8082707337831,36.8090166810114,24.050168365087,24.989703872791,NA,NA,114.405593749689,14.2244227723546,9.71969992805135,111.647853432095,13.8815376271319,NA,NA,38.9458013727888,NA,0.602531190810811,0.139493349770477,0.234767963628383,0.795639407710656,2.59593235773469,0.216345528642874,2.88283812532499,2.88283812532499,0.174687404022873,1.32163432551403
"59",3.77776043437287,"11-2000",164.664922319107,NA,NA,NA,0.163711162657592,0.115152812887763,2.43204805202041,0.152877778871224,0.929077908049917,8.0325620589584,0.00240414336085176,2404.14336085176,2088.2071918174,418.200521287413,8.03999001096798,2083.57376499276,409.581820465341,36.7142358815338,36.7151786327572,24.571757884457,NA,NA,NA,73.7485493517766,10.0178157474004,8.4354142408342,71.970866006086,9.7763496948508,NA,NA,93.8641245557925,NA,0.42089674809629,0.344094611039961,0.319409718661192,NA,NA,NA,2.31689523913265,2.31689523913265,0.152877778871224,0.929077908049917
"60",3.61883548736262,"12-2000",157.612539645032,NA,NA,NA,0.0393526939762898,0.0785389494825765,4.45424156413211,0.274206407525229,1.49285595012773,7.99365479466469,0.00242544481675131,2425.44481675131,2130.52948394895,441.007747372178,7.99962562279235,2126.92616425683,433.695494213857,36.8025848689442,36.8023900919179,22.9931602629591,25.2949980840842,NA,NA,196.192493386702,27.5781767791159,7.71783993871435,191.463530279683,26.9134205584233,NA,NA,857.293383190275,NA,1.29693657185504,0.465661460176495,0.445749102205815,1.48244408819364,4.8367057490852,0.403067569607865,4.37570261464954,4.37570261464954,0.274206407525229,1.49285595012773
"61",3.67895960730347,"01-2001",160.20887374547,NA,NA,NA,0.0711821777034634,0.107637645563581,4.95390540319337,0.305117129031203,1.67629234003318,7.981316667466,0.0023941454760633,2394.1454760633,2108.53930193074,435.286487784252,7.98737931262583,2104.98756900625,428.00341814785,36.843415960318,36.911207385783,22.1468906547734,25.6247390875547,NA,NA,127.683212340389,17.8207116611122,7.99095001270192,124.605563415947,17.3911503100461,NA,NA,NA,NA,2.01351960931175,1.19834320151224,0.841365110836767,2.80565408942245,9.15381273199729,0.762812803303176,4.84626775762978,4.84626775762978,0.305117129031203,1.67629234003318
"62",3.26662245048128,"02-2001",142.21139303001,NA,NA,NA,0.237570553452988,0.119311021649425,7.45388990912842,0.488692026570227,3.70602765528853,7.9164869566983,0.00243233085059079,2432.33085059079,2181.47297400252,500.211878008874,7.92185407112146,2178.51656787981,492.950804438904,36.7162216489299,36.7161851196036,20.5461582228454,25.9227223758739,NA,NA,171.088027292687,26.186755769061,8.08510330741538,166.963880626511,25.5555593169731,NA,NA,238.892682931171,NA,2.13129718693094,1.87544680943401,1.03066864528056,4.1512321859912,13.5439655512916,1.12865011083917,7.334578887479,7.334578887479,0.488692026570227,3.70602765528853
"63",3.26385418897947,"03-2001",142.076794816446,NA,NA,NA,0.0683839536123532,0.4239890293672,7.58253932028055,0.469745727625769,2.72293744901192,7.92152246223991,0.00242349026729845,2423.49026729844,2170.98601483064,482.633217110325,7.92685344059504,2168.03911745483,475.635219996555,36.6988244328262,36.7016217957841,20.2131388079982,26.0012738217367,NA,NA,184.832369229734,30.2672061954345,7.58483508920289,180.377021419485,29.537636843876,NA,NA,NA,NA,2.92611204224918,1.50131996581858,0.652222420243321,3.8120481099304,12.4373606022456,1.03645499499939,7.15855029091335,7.15855029091335,0.469745727625769,2.72293744901192
"64",3.70871566111712,"04-2001",161.498144796477,NA,NA,NA,0.0940303973511294,0.205227759173019,5.04438339070911,0.314846178269642,1.3912458862575,7.96233391754502,0.00246845686933982,2468.45686933982,2188.13200337358,462.619924074156,7.96803719453348,2184.77636617012,455.38241205994,NA,36.7814864685144,21.5027921335875,25.6996320462159,NA,NA,133.485546575817,17.6764013377616,8.5575016543892,130.268109717081,17.2503174851242,NA,NA,NA,NA,1.51073738427179,0.568491053724934,0.674453365204653,4.86770859243808,15.8815900838777,1.323463878552,4.83915563153609,4.83915563153609,0.314846178269642,1.3912458862575
"65",3.50396248574839,"05-2001",152.601980293599,NA,NA,NA,0.119727359123769,0.086799861566388,5.04208225211208,0.320189835730283,2.25194746126484,7.97477106362643,NA,NA,NA,NA,7.98100263298564,NA,NA,36.8735128987535,36.8749577936018,22.2022282166525,25.5737353156894,NA,NA,88.7137731194088,13.5938124808182,7.7696207163111,86.5751813753812,13.2661451092023,NA,NA,NA,NA,0.932794149161071,0.304925839452127,0.436993607804813,NA,NA,NA,4.95528239054569,4.95528239054569,0.320189835730283,2.25194746126484
"66",3.45155630862998,"06-2001",150.312745013465,NA,NA,NA,0.0556277948094469,0.269814602531705,6.96188574839582,0.486728856063119,3.36934477564897,NA,NA,NA,NA,NA,NA,NA,NA,36.8795123377128,36.9005439977373,22.1002457628381,25.6202745923386,NA,NA,64.7065733821085,9.84725801157049,8.41371004563205,63.1469408300102,9.60990750197613,NA,NA,NA,NA,0.518755467367742,0.156158475100723,0.186075199717171,3.21137931241443,10.4776156520915,0.873127074128274,6.69207114586411,6.69207114586411,0.486728856063119,3.36934477564897
"67",3.3688117721109,"07-2001",146.673501633021,NA,NA,NA,0.173929262677506,0.249023446950635,5.84617714919673,0.368780278178087,2.3437507915996,NA,NA,NA,NA,NA,NA,NA,NA,36.8510062051769,36.8393734691521,21.4594396433536,25.7606654361784,NA,NA,128.286397526969,22.4036637359774,6.854117188394,125.194139863294,21.8636161679508,NA,NA,NA,NA,1.06325700161747,0.387863847768604,0.526659908911088,8.51425363972768,27.7789542725856,2.31491725482194,5.5971537022461,5.5971537022461,0.368780278178087,2.3437507915996
"68",3.98753752096073,"08-2001",173.814317711992,NA,NA,NA,0.0667762536838035,0.0861529231527768,2.29850392004843,0.194192915417076,1.22445319570332,NA,NA,NA,NA,NA,NA,NA,NA,36.6632045623783,36.6697516683208,24.6660985466118,24.6912382816139,NA,NA,76.3611323571052,8.88244445142379,10.2861642075109,74.5204209876635,8.66833199771538,NA,NA,NA,NA,NA,0.257171348299912,0.422439136930703,3.68926440603228,12.0369153471967,1.00309323909439,2.21235099689565,2.21235099689565,0.194192915417076,1.22445319570332
"69",3.97506432705796,"09-2001",173.17125122387,NA,NA,NA,0.111113003815818,0.133381478341712,2.90316797637871,0.21418844307363,0.626796347957164,NA,NA,NA,NA,NA,NA,NA,NA,36.8689095381408,36.8705509767178,23.3542315665754,25.2395368436389,NA,NA,116.502982700264,9.61862677727922,15.3753991069877,113.694757531333,9.38678471662737,NA,NA,NA,NA,1.36639045040553,0.246297202774453,0.432235191675306,3.22352974512077,10.5172221460063,0.876437372011033,2.76978649803699,2.76978649803699,0.21418844307363,0.626796347957164
"70",3.60409214990815,"10-2001",157.016655372318,NA,NA,NA,0.0654478420289752,0.263931265265374,4.16034111091545,0.326063579128957,1.26891546016213,NA,NA,NA,NA,NA,NA,NA,NA,36.8307752220804,36.8478683856444,23.5382814997029,25.174061363841,NA,NA,107.252083773202,14.0924054835252,9.37457571546405,104.666784638261,13.7527411350691,NA,NA,NA,NA,1.07699249255872,0.334476178961216,0.439519031047981,NA,NA,NA,3.89640984565008,3.89640984565008,0.326063579128957,1.26891546016213
"71",3.97629515197617,"11-2001",173.317606195509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7476024258563,36.7475298279843,24.888382703194,24.6873036600932,NA,NA,117.931007957277,9.34935748846523,15.041920876269,115.088384168485,9.12399905475177,NA,NA,NA,NA,0.631223120149639,0.208344887299449,0.450728593163307,3.81872732871556,12.4590762891096,1.03825269620731,NA,NA,NA,NA
"72",3.80814010360903,"12-2001",165.973608804206,NA,NA,NA,0.0232312901233245,0.126535703398822,2.60700164783768,0.211795718126901,2.39838929696595,NA,NA,NA,NA,NA,NA,NA,NA,36.7680275688857,36.7685708400771,24.7066354702869,24.7609909977997,NA,NA,122.894396134565,13.2217188403392,11.0406663844483,119.932103075661,12.9029858592122,NA,NA,NA,NA,0.515493176312536,0.224363198075728,0.467424296991333,3.51198720263091,11.4584126710518,0.95486977741333,2.48046594443886,2.48046594443886,0.211795718126901,2.39838929696595
"73",3.94333145809803,"01-2002",171.778346565966,NA,NA,NA,0.114589145735351,0.0652999130862473,3.38158975429589,0.174493907007358,1.97396506016117,NA,NA,NA,NA,NA,NA,NA,NA,36.8526312432618,36.8527794207928,23.1751114155872,25.2848515420345,NA,NA,149.95383814706,19.2056263969001,9.39965651124311,146.339252125573,18.7426757047741,NA,NA,NA,NA,0.953793205200347,0.574848648359787,0.728161727842579,NA,NA,NA,3.31628984120964,3.31628984120964,0.174493907007358,1.97396506016117
"74",4.82566270878866,"02-2002",210.12357455512,5.34547687238741,0.586824825296938,3.59267554520075,0.470918234295746,0.138292699551503,4.85087202618219,0.331583270729895,3.15309152000406,NA,NA,NA,NA,NA,NA,NA,NA,36.8017966986345,36.8031339297438,21.657251655467,25.6811118504554,NA,NA,181.057223977605,25.3968830422443,8.54384232985979,176.693088898722,24.7847093608973,NA,NA,NA,NA,2.6755066603603,1.10610330865824,1.32806831491219,7.20243639041025,23.4989198583116,1.95822752342966,4.71257932663069,5.02902809950905,0.459204048013417,3.37288353260241
"75",3.12939084716999,"03-2002",136.244657194976,8.41676874423247,0.935868953233139,4.60640771187387,0.423651240342877,0.348734868369095,7.27267159366824,0.455378233906963,3.49154977888802,7.97266522113936,0.00239013678556703,2390.13678556703,2113.03596589934,449.821082142925,8.02571448095665,2083.252149219,373.661643659527,36.7316089660551,36.7464249607066,20.8372024194474,25.8632085114714,NA,NA,155.698057557285,19.1549836761683,12.7842588038038,151.945023851193,18.6932669790581,NA,NA,NA,NA,2.19673290983896,0.52631776485043,0.507136781763781,3.62412214738158,11.8241957296287,0.985361818598249,6.92393672529914,7.67035273476581,0.695623593570051,4.04897874538094
"76",3.44311716154394,"04-2002",149.919565975049,5.58812602413377,0.268472302493601,3.70753469851361,0.229594417582078,0.162806340417612,4.05942050512496,0.25486979412836,2.43689285123193,7.98932893926251,0.00241347826258461,2413.47826258461,NA,NA,7.99543574630527,NA,NA,36.866082565442,36.8539732154262,21.5174007270516,25.757921181179,NA,NA,144.604552562351,NA,NA,141.118808451049,NA,NA,NA,NA,NA,1.32075444138048,0.370312069638544,0.492955705015008,3.98872759233684,13.7284658458433,1.1440399039469,3.89661416470735,4.74237009442056,0.261671048310981,3.07221377487277
"77",3.91648493823508,"05-2002",170.623975338665,NA,NA,NA,0.0981772722223335,0.131431338788499,2.754014556404,0.17561358545994,1.85398949099313,8.03024303217471,0.00248546494870367,2485.46494870367,2159.87962940222,419.516034841965,8.03600347563397,2156.55202453737,413.629364439875,36.9827885585384,36.9577338908908,23.7180405246623,25.2005757256744,NA,NA,105.657383078176,NA,NA,103.110503577768,NA,NA,NA,NA,NA,0.50353674376201,0.214102441255634,0.428399875251373,NA,NA,NA,2.6225832176155,2.6225832176155,0.17561358545994,1.85398949099313
"78",4.14766289753595,"06-2002",180.674869594385,1.70312627085876,0.127906609977251,2.34413231051061,0.142182560712995,0.131031068788396,1.65640328895789,0.123522605736714,1.04832948076053,8.02370306084211,0.00242093770681086,2420.93770681086,2107.5544287227,410.47424008528,8.02932883930473,2104.07156327284,404.074112909508,36.9994738891792,37.0084911693063,23.4606996127588,25.3147328303059,NA,NA,78.7310962687135,NA,NA,76.8332872137089,NA,NA,NA,NA,NA,0.387486239801866,0.196469844600292,0.412010422334061,3.12691253128115,10.2020587808583,0.850191211008042,1.5253722201695,1.61424924551413,0.125714607856982,1.69623089563557
"79",2.98877371860347,"07-2002",130.115634817715,9.50812220646446,0.00397924335919606,6.01699728369075,0.0676012884368795,0.116683736216595,7.86640333398657,0.485319451763238,3.96819494352369,7.93683495111028,0.00239533655976821,2395.33655976821,2135.5038897024,468.615539395469,7.94217877902721,2132.77616470449,462.290292687708,36.8248493070426,36.816740731819,20.9256804858835,25.8941018414366,NA,NA,90.961690002903,11.9489325067419,8.83999865107916,88.7691316447686,11.6609011562461,NA,NA,NA,NA,1.51198163775356,0.387667520874776,0.449777515255947,0.270907148038071,0.883908884856141,0.0736616006898837,7.74971959776998,8.62892090211722,0.244649347561217,4.99259611360722
"80",3.92368394778076,"08-2002",170.930876032245,3.38535169035321,0.0385317344612848,2.47729960485544,0.213036246754291,0.256837734202399,3.30166915966838,0.273935133078961,1.8650912891615,8.0023158168854,0.0024023177717899,2402.3177717899,2104.34658437119,423.925173258273,8.00787446723612,2101.08964878544,417.640652418128,36.7549539024056,36.7883161455115,22.8903581986171,25.2831516213246,NA,NA,93.6554385620647,14.4176637825491,7.82124708681349,91.3978968779506,14.0701279916051,NA,NA,NA,NA,1.14911607521971,0.331736712808662,0.486184703200087,7.1689594595991,23.3897040236982,1.94914666033286,3.04483142546598,3.2150915579096,0.156233433770123,2.17119544700847
"81",4.32387078348784,"10-2002",188.490469364198,3.28167814229892,0.624740138992321,2.09944298459927,0.842972802419349,0.127151505068931,1.25180457521786,0.0780527508244435,1.65103529428369,8.06258348192733,0.00243994879593654,2439.94879593654,2103.19791304026,402.240509137389,8.06855668111316,2099.11746394448,394.977346916019,36.7270995145364,36.7396660042176,25.3542443506741,24.5414182266882,NA,NA,81.0737899454426,11.1799679728005,8.77084749237188,79.1195835708522,10.9104895362515,NA,NA,NA,NA,0.869754861001236,0.250675672237045,0.550565497575185,4.0629047227616,13.2558779789415,1.10464119728942,1.12465307014893,2.20316560622393,0.351396444908382,1.87523913944148
"82",4.0448757495197,"11-2002",176.253997890758,1.16327037005796,0.0899914152389776,1.05838250051532,0.0548115317897554,0.134081796252578,2.05362701043451,0.147437714561141,0.985155969304779,8.03304346124937,0.00242600996512595,2426.00996512595,2107.33473305773,413.523094591135,8.0392029013333,2103.4631261495,406.35945110038,36.8812855072378,36.859974062098,24.2219963750314,24.9791950600618,NA,NA,86.9733409096995,12.5748234898874,8.33546480411425,84.8769470267772,12.2717282396898,NA,NA,NA,NA,0.767364035761231,0.176416989889346,0.249553678151442,4.00084862954658,13.0533647827501,1.08777232173121,1.91954521418193,1.54140779211995,0.118714564900059,1.02176923491005
"83",3.65912436546427,"12-2002",159.354179924884,8.24767254093327,0.0158402136591497,4.46986785782192,0.10047938225528,0.123673335741694,4.78514676543134,0.297852852044258,2.36325513152248,7.98118880741814,0.00240305576859101,2403.05576859101,2117.7524744157,437.300366061356,7.98688393424492,2114.3541802539,430.391599037961,36.8486236734462,36.8455900117719,22.2093537995627,25.5567977353321,NA,NA,77.1191467134464,9.72489327193843,9.1931672978058,75.260186486726,9.49048298987448,NA,NA,NA,NA,2.10937548429095,0.375396487932689,0.402037624516945,4.62451749274604,15.0882035719268,1.25734580746076,4.66147342968965,6.45457298531146,0.156846532851704,3.4165614946722
"84",3.59093957906381,"01-2003",156.35954967182,4.4506844504493,0.0809765050474937,3.28387258995654,0.128788362530888,0.19485215215844,5.25608882751928,0.322371688735821,2.74264475768763,7.96726866263655,0.00240747565180655,2407.47565180655,2129.15603071362,444.091652042983,7.97268236631281,2126.03417350948,437.492829680504,36.8079392576887,36.8035047817541,21.448543259496,25.7384831203589,NA,NA,144.740876220809,19.2152853929023,8.52290209455873,141.251962128725,18.7521028283669,NA,NA,NA,NA,1.78569228734061,0.919006096370317,0.595794330125226,NA,NA,NA,5.06123667536084,4.75596056290507,0.201674096891657,3.01325867382209
"85",2.87447440399087,"02-2003",125.166027630677,NA,NA,NA,0.0625853265926714,0.198250912374512,5.20426605781513,0.305250832437182,2.78558497731629,7.97418555862424,0.00240743517983753,2407.43517983753,2125.4855903918,437.688991647824,7.97979807753102,2122.11499438019,430.881607153043,36.8286853291746,36.8211001756532,21.6050524017462,25.7112281040047,NA,NA,164.110177153473,18.712415185188,10.8323293753117,160.154439852316,18.2613504537713,NA,NA,NA,NA,NA,1.99556766338795,0.991856852026002,NA,NA,NA,5.00601514544062,5.00601514544062,0.305250832437182,2.78558497731629
"86",3.60549256615902,"03-2003",156.964567541123,9.74939036154382,0.673492500896565,3.83535878562427,0.546984958318192,0.211389333147367,5.70371853409662,0.417383143758088,3.57953371112897,7.95087064696406,0.00241844581412432,2418.44581412432,2148.87318970904,452.577519313097,7.95639081468175,2145.71429292824,445.725144255846,36.7156838291492,36.7320495354232,20.5776023206715,25.9249174826598,NA,NA,179.62282652034,25.5328380106871,8.34791264915338,175.292959282208,24.9173817795948,NA,NA,NA,NA,1.50512903324087,1.17839043387719,0.748191813561693,NA,NA,NA,5.49232920094926,7.62085978124654,0.545437822327326,3.70744624837662
"87",3.9217516230146,"04-2003",170.821809810393,NA,NA,NA,0.0762859179771709,0.214671597852175,3.15178022378412,0.158635460742134,1.67707552437004,NA,NA,NA,NA,NA,NA,NA,NA,36.9260724510147,36.9287684952013,23.0050286058262,25.3892307182288,NA,NA,92.1207249221441,15.3733904282392,7.14518182442912,89.900270402828,15.0028032011493,NA,NA,NA,NA,0.735783354241076,0.289987578297309,0.399483791087145,3.48635017259419,11.374725153523,0.947878937405249,2.93710862593194,2.93710862593194,0.158635460742134,1.67707552437004
"88",3.63517612826686,"05-2003",158.30676648481,12.2377936492297,0.0370854702701938,2.61417755312222,0.100317289524448,0.13245899774702,5.30624001617076,0.288281244928714,2.47166271119283,7.99171385194712,0.00240695026558824,2406.95026558824,2114.55551259324,427.364795432558,7.99736817188147,2110.45416593187,419.225918834642,NA,36.8687079537907,22.0819842217218,25.6093537590335,NA,NA,167.341897434799,17.8712749989659,10.4053529667092,163.308263880853,17.4404941688275,NA,NA,NA,NA,NA,0.518940679098636,0.470274263241281,NA,NA,NA,5.17378101842374,8.70578733382671,0.162683357599454,2.54292013215753
"89",3.96786403046859,"06-2003",172.81125482464,3.23491146806911,0.00806314758410566,1.54719734964467,0.0755624856286732,0.227039859555791,3.1331838330935,0.215989453078565,1.51369860948021,8.0271502941118,0.00242696333534365,2426.96333534365,2110.89039743586,394.714670347137,8.03310631400427,2107.10844429783,388.197551092756,36.933186411994,36.9276052415403,22.6084445411033,25.5037968046261,NA,NA,101.398327884184,12.510770771683,9.50274904540679,98.9543272256367,12.2092112919673,NA,NA,NA,NA,0.514726884881148,0.234341539902219,0.28112427486793,3.54938503632283,11.5804810372827,0.965019520351757,2.90614397353771,3.07052772080341,0.112026300331335,1.53044797956244
"90",3.77187311195828,"07-2003",164.254144439272,3.81783662899991,0.0708641817775605,1.76589173823653,0.144371413506913,0.102180775191279,3.64374958440181,0.224673684676674,1.67484549409228,7.99818345777733,0.00241674777299563,2416.74777299563,2119.6478022961,421.672380028792,8.00393004346457,2116.19069644144,414.898621779256,36.9222222183955,36.9189713774873,22.2773498570214,25.5915294494841,NA,NA,69.623739655307,11.3613225624169,7.44850639361135,67.9455016681484,11.0874611740455,NA,NA,NA,NA,0.411301341713905,0.241818035449262,0.343746361889782,2.33311938207774,7.61215316346581,0.63432647984203,3.54156880921053,3.67970271910522,0.147768933227117,1.7203686161644
"91",3.77731886616267,"08-2003",164.494259667294,3.66013668225214,0.0399675450811297,1.62985008358665,0.097210528353582,0.202028547197772,3.65354678226101,0.220273954859948,1.45704707612189,7.99619579982194,0.00236104158568811,2361.04158568811,2069.97234991298,411.740302842064,8.00191191290739,2066.58432759727,405.15354086793,36.9109479172351,36.9101533112294,22.1762334500386,25.612371132509,NA,NA,77.2957452799529,13.279718251654,6.89617402379581,75.4325311275193,12.9596109100272,NA,NA,NA,NA,0.543680461345266,0.220281876528134,0.325253898066531,2.78244938506127,9.07816143017989,0.756508383195646,3.45151823506324,3.55582745865769,0.130120749970539,1.54344857985427
"92",3.94037237872536,"09-2003",171.694911299826,2.6408987915965,0.0682258087721303,8.32164498843539,0.0885596561891814,0.156261201429074,2.63957227469168,0.181876107157065,1.69415627503722,8.03238906332229,0.00239414816012037,2394.14816012037,2078.59715978007,407.813563614051,8.03844949095653,2074.75765091289,400.698120935001,36.8512078518764,36.8534730746156,24.0818034060785,25.0146538155337,NA,NA,118.289487071413,15.8100689329662,9.33271844939228,115.438123995503,15.4289899477106,NA,NA,NA,NA,0.68142251220095,0.294178564158011,0.316854269904714,5.14098550953411,16.773162779208,1.39777264012363,2.4833110732626,2.56210493242955,0.125050957964597,5.00790063173631
