"","cdww","iews","inss","mcc","mwp","si10","sp","sst","t2m","tauoc","u10","ust","v10","v10n","vst","wind","time_month","cdir","e","ewss","i10fg","lsp","magss","mer","metss","mmtss","mntss","mtpr","nsss","sshf","tp","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC","NO3_USF","NO3_merged","PO4_merged","SiO4_merged","temp_5","temp_15","temp_25","temp_75","Isopycnal_21","MLD_potemp","SR_COCCOLITHOPHORIDS","SR_CYANOBACTERIA","SR_DIATOMS","SR_DINOFLAGELLATES","SR_OTHERS","species_richness","counts_int_COCCOLITHOPHORIDS","counts_int_DIATOMS","counts_int_DINOFLAGELLATES","counts_int_CYANOBACTERIA","counts_int_OTHERS","counts_int_NANOFLAGELLATES","Mesh200","Mesh500","total_biomass","SeaWiFS_chla","MODIS_chla"
"264",0.0009771141,-0.07872659,-0.033632636,0.092016265,5.07026,7.247967,101227,298.5746,298.40076,0.9674333,-6.3695745,-0.05661398,-2.8991213,-2.9278746,-0.032423884,5.224121,"12-2000",18313024,-0.0030328967,-7578.7227,9.703717,6.019039e-05,8416.27,-3.5103236e-05,-0.08774251,0.09744507,-0.03606528,9.93224e-07,-3113.5742,-31345,8.660118e-05,3.61883548736262,157.612539645032,NA,NA,NA,0.0393526939762898,0.0785389494825765,4.45424156413211,0.274206407525229,1.49285595012773,7.99365479466469,0.00242544481675131,2425.44481675131,2130.52948394895,441.007747372178,7.99962562279235,2126.92616425683,433.695494213857,36.8025848689442,36.8023900919179,22.9931602629591,25.2949980840842,NA,NA,196.192493386702,27.5781767791159,7.71783993871435,191.463530279683,26.9134205584233,NA,NA,857.293383190275,NA,1.29693657185504,0.465661460176495,0.445749102205815,1.48244408819364,4.8367057490852,0.403067569607865,4.37570261464954,4.37570261464954,0.274206407525229,1.49285595012773,25.207,25.0790714285714,25.0276666666667,23.6747567567568,82,26,5,2,16,6,0,29,0.194347380952381,0.0390038068181818,0.0547391089108911,1.79460545454545,0,430.63966,NA,NA,NA,0.992132896929979,NA
"265",0.0010038698,-0.08151984,-0.042192698,0.06828733,4.6964197,7.537341,101355.125,297.065,297.21472,0.9637321,-6.4110584,-0.05755937,-3.4203005,-3.4140959,-0.038231738,5.5044556,"01-2001",18915808,-0.0020916164,-7843.2773,9.984929,1.6244689e-05,9003.746,-2.4208653e-05,-0.0908227,0.104245566,-0.045118093,3.4213792e-07,-3897.7812,262932,2.9079187e-05,3.67895960730347,160.20887374547,NA,NA,NA,0.0711821777034634,0.107637645563581,4.95390540319337,0.305117129031203,1.67629234003318,7.981316667466,0.0023941454760633,2394.1454760633,2108.53930193074,435.286487784252,7.98737931262583,2104.98756900625,428.00341814785,36.843415960318,36.911207385783,22.1468906547734,25.6247390875547,NA,NA,127.683212340389,17.8207116611122,7.99095001270192,124.605563415947,17.3911503100461,NA,NA,NA,NA,2.01351960931175,1.19834320151224,0.841365110836767,2.80565408942245,9.15381273199729,0.762812803303176,4.84626775762978,4.84626775762978,0.305117129031203,1.67629234003318,23.773,23.7024285714286,23.6495833333333,22.4907162162162,92,29,7,1,16,7,1,32,0.110223181818182,0.884688888888889,0.083135625,3.32893909090909,0.020118,521.81704,NA,NA,NA,1.74205987751484,NA
"266",0.0010669027,-0.0915665,-0.051557362,0.082133725,4.792445,8.081034,101338.375,296.41852,296.72095,0.95121884,-6.8161926,-0.06415343,-3.821703,-3.7993526,-0.04538383,6.156494,"02-2001",20621600,-0.00205528,-8892.5625,10.779972,3.4794786e-05,10394.844,-2.3787346e-05,-0.10297018,0.120283484,-0.05556947,7.433689e-07,-4801.9414,456129,6.4529886e-05,3.26662245048128,142.21139303001,NA,NA,NA,0.237570553452988,0.119311021649425,7.45388990912842,0.488692026570227,3.70602765528853,7.9164869566983,0.00243233085059079,2432.33085059079,2181.47297400252,500.211878008874,7.92185407112146,2178.51656787981,492.950804438904,36.7162216489299,36.7161851196036,20.5461582228454,25.9227223758739,NA,NA,171.088027292687,26.186755769061,8.08510330741538,166.963880626511,25.5555593169731,NA,NA,238.892682931171,NA,2.13129718693094,1.87544680943401,1.03066864528056,4.1512321859912,13.5439655512916,1.12865011083917,7.334578887479,7.334578887479,0.488692026570227,3.70602765528853,21.9325,21.6868571428571,21.5280416666667,20.9292567567568,47,49,5,1,25,4,2,37,0.4972925,0.57887645320197,0.0297554545454545,0.755639166666667,0.0103169230769231,326.78583,NA,NA,NA,2.16832788288593,NA
"267",0.0010346156,-0.09853977,-0.050892115,0.043083508,4.9296207,8.189112,101218.75,296.03204,296.77478,0.95866555,-6.9468517,-0.06542611,-3.8041935,-3.7203026,-0.043452226,5.8220215,"03-2001",22559600,-0.0013194073,-9336.633,10.702955,6.867052e-07,10690.156,-1.5269368e-05,-0.10807186,0.12379776,-0.053996325,1.4901161e-08,-4662.34,901047,1.9073486e-06,3.26385418897947,142.076794816446,NA,NA,NA,0.0683839536123532,0.4239890293672,7.58253932028055,0.469745727625769,2.72293744901192,7.92152246223991,0.00242349026729845,2423.49026729844,2170.98601483064,482.633217110325,7.92685344059504,2168.03911745483,475.635219996555,36.6988244328262,36.7016217957841,20.2131388079982,26.0012738217367,NA,NA,184.832369229734,30.2672061954345,7.58483508920289,180.377021419485,29.537636843876,NA,NA,NA,NA,2.92611204224918,1.50131996581858,0.652222420243321,3.8120481099304,12.4373606022456,1.03645499499939,7.15855029091335,7.15855029091335,0.469745727625769,2.72293744901192,21.77025,21.5106428571429,21.4054583333333,20.4953243243243,26,7,5,1,20,4,1,31,0.68148,0.703059133663366,0.0202810593220339,0.8456875,0.170511923076923,243.817575,NA,NA,NA,2.10195487439632,NA
"268",0.0010268448,-0.09229696,-0.0499022,0.11210334,4.6493483,7.9987764,101225.5,296.9947,297.53662,0.96018916,-6.7420616,-0.06243527,-3.849718,-3.7895594,-0.04292027,5.746133,"04-2001",22914032,-0.0015289134,-8782.77,10.506198,3.9441802e-05,10127.801,-1.769475e-05,-0.1017009,0.11722338,-0.05291915,5.661061e-07,-4571.918,683140,4.9062015e-05,3.70871566111712,161.498144796477,NA,NA,NA,0.0940303973511294,0.205227759173019,5.04438339070911,0.314846178269642,1.3912458862575,7.96233391754502,0.00246845686933982,2468.45686933982,2188.13200337358,462.619924074156,7.96803719453348,2184.77636617012,455.38241205994,NA,36.7814864685144,21.5027921335875,25.6996320462159,NA,NA,133.485546575817,17.6764013377616,8.5575016543892,130.268109717081,17.2503174851242,NA,NA,NA,NA,1.51073738427179,0.568491053724934,0.674453365204653,4.86770859243808,15.8815900838777,1.323463878552,4.83915563153609,4.83915563153609,0.314846178269642,1.3912458862575,24.1185,23.9732142857143,23.9152916666667,22.1807297297297,49,32,4,1,12,6,2,25,0.215498958333333,0.256003891625616,0.102755289256198,0.189145833333333,0.0329176923076923,47.483025,NA,NA,NA,1.26523058712482,NA
"269",0.00093139615,-0.06814587,-0.033339262,0.08779336,4.601387,6.754668,101148.25,298.56265,298.85388,0.97673744,-5.637686,-0.048969746,-3.005292,-2.9830542,-0.031487614,4.7267036,"05-2001",22507344,-0.0016458125,-6298.3164,8.771044,6.325793e-05,7200.4336,-1.9047147e-05,-0.07295686,0.08335279,-0.03445083,2.279232e-06,-2977.543,332656,0.00019564027,3.50396248574839,152.601980293599,NA,NA,NA,0.119727359123769,0.086799861566388,5.04208225211208,0.320189835730283,2.25194746126484,7.97477106362643,NA,NA,NA,NA,7.98100263298564,NA,NA,36.8735128987535,36.8749577936018,22.2022282166525,25.5737353156894,NA,NA,88.7137731194088,13.5938124808182,7.7696207163111,86.5751813753812,13.2661451092023,NA,NA,NA,NA,0.932794149161071,0.304925839452127,0.436993607804813,NA,NA,NA,4.95528239054569,4.95528239054569,0.320189835730283,2.25194746126484,25.33625,25.1259285714286,24.945375,22.9409594594595,82,22,4,1,5,6,0,16,1.01918958333333,0.0289285714285714,0.0360076859504132,1.44445666666667,0,182.35972,NA,NA,NA,0.688213456422091,NA
"270",0.0008990611,-0.053382576,-0.025974989,0.13803643,4.3833895,6.0945635,101329.375,298.4092,298.55298,0.9820888,-4.9890747,-0.040049314,-2.5342598,-2.5204859,-0.025589496,4.384804,"06-2001",21877600,-0.0015044892,-4900.582,7.926347,0.00027077668,5684.476,-1.7414131e-05,-0.056797743,0.06580235,-0.02615565,6.114008e-06,-2257.2266,221895,0.00052804477,3.45155630862998,150.312745013465,NA,NA,NA,0.0556277948094469,0.269814602531705,6.96188574839582,0.486728856063119,3.36934477564897,NA,NA,NA,NA,NA,NA,NA,NA,36.8795123377128,36.9005439977373,22.1002457628381,25.6202745923386,NA,NA,64.7065733821085,9.84725801157049,8.41371004563205,63.1469408300102,9.60990750197613,NA,NA,NA,NA,0.518755467367742,0.156158475100723,0.186075199717171,3.21137931241443,10.4776156520915,0.873127074128274,6.69207114586411,6.69207114586411,0.486728856063119,3.36934477564897,24.8934,24.6874,24.59664,22.9698133333333,68,8,1,1,2,2,0,6,3.86609270833333,0.0010087684729064,0.00693900826446281,1.28743583333333,0,99.58485,NA,NA,NA,1.09651489853859,NA
"271",0.0008574135,-0.042127073,-0.019374922,0.13391846,4.3690233,5.4645844,101287.31,299.0172,298.9784,0.98850304,-4.5421753,-0.033035576,-2.220644,-2.220993,-0.020956337,3.929615,"07-2001",21669296,-0.0016646311,-3918.8086,7.240059,0.00014602992,4493.4697,-1.9267187e-05,-0.045372427,0.052027654,-0.019531164,6.6150105e-06,-1688.9011,82470,0.00057091494,3.3688117721109,146.673501633021,NA,NA,NA,0.173929262677506,0.249023446950635,5.84617714919673,0.368780278178087,2.3437507915996,NA,NA,NA,NA,NA,NA,NA,NA,36.8510062051769,36.8393734691521,21.4594396433536,25.7606654361784,NA,NA,128.286397526969,22.4036637359774,6.854117188394,125.194139863294,21.8636161679508,NA,NA,NA,NA,1.06325700161747,0.387863847768604,0.526659908911088,8.51425363972768,27.7789542725856,2.31491725482194,5.5971537022461,5.5971537022461,0.368780278178087,2.3437507915996,25.03075,24.5372857142857,23.68775,21.9822567567568,57,11,1,1,3,3,0,8,0.147963333333333,0.0535223645320197,0.0354715289256198,0.9059175,0,421.35221,NA,NA,NA,0.660588853806257,NA
"272",0.0007779051,-0.023314416,-0.007754747,0.1408636,4.5071907,4.0276737,101323.75,300.19275,299.58374,0.99664575,-3.0424786,-0.020270705,-1.0903845,-1.1259384,-0.011125177,3.0549316,"08-2001",21694304,-0.0019211546,-2104.0703,5.6693764,0.00033912915,2578.0564,-2.2234846e-05,-0.024388969,0.029765833,-0.007594656,1.699513e-05,-659.323,-273536,0.001470173,3.98753752096073,173.814317711992,NA,NA,NA,0.0667762536838035,0.0861529231527768,2.29850392004843,0.194192915417076,1.22445319570332,NA,NA,NA,NA,NA,NA,NA,NA,36.6632045623783,36.6697516683208,24.6660985466118,24.6912382816139,NA,NA,76.3611323571052,8.88244445142379,10.2861642075109,74.5204209876635,8.66833199771538,NA,NA,NA,NA,NA,0.257171348299912,0.422439136930703,3.68926440603228,12.0369153471967,1.00309323909439,2.21235099689565,2.21235099689565,0.194192915417076,1.22445319570332,28.06175,27.8177857142857,27.4537916666667,25.5065810810811,99,20,2,2,1,2,0,7,0.06915125,0.000798415841584159,0.0114506557377049,0.55690375,0,317.46183,NA,NA,NA,0.246701541915536,NA
"273",0.00083576585,-0.036571562,-0.01580818,0.09900734,4.725994,5.0076914,101135.19,300.24637,299.78406,0.99054295,-4.094701,-0.029758394,-1.9118319,-1.9656992,-0.018592756,3.694972,"09-2001",22052960,-0.0023168772,-3392.9922,6.7951612,0.00013793926,3915.3782,-2.6814669e-05,-0.03928393,0.04526739,-0.016231835,8.098898e-06,-1402.4653,-246348,0.00069883675,3.97506432705796,173.17125122387,NA,NA,NA,0.111113003815818,0.133381478341712,2.90316797637871,0.21418844307363,0.626796347957164,NA,NA,NA,NA,NA,NA,NA,NA,36.8689095381408,36.8705509767178,23.3542315665754,25.2395368436389,NA,NA,116.502982700264,9.61862677727922,15.3753991069877,113.694757531333,9.38678471662737,NA,NA,NA,NA,1.36639045040553,0.246297202774453,0.432235191675306,3.22352974512077,10.5172221460063,0.876437372011033,2.76978649803699,2.76978649803699,0.21418844307363,0.626796347957164,26.56225,26.4579285714286,25.9366666666667,23.8552837837838,123,18,2,1,2,4,2,11,0.117271666666667,0.000415522388059701,0.013165,0.620585833333333,0.0129123076923077,242.57061,NA,NA,NA,0.349133194237947,NA
"274",0.0008435934,-0.04150766,-0.016922496,0.108824134,4.7436466,5.287919,101040.81,300.40002,299.96875,0.98962456,-4.439266,-0.03322053,-1.9967928,-2.0533085,-0.019591685,3.7802162,"10-2001",20846160,-0.0023964904,-3743.4414,7.023321,9.4912626e-05,4223.958,-2.7737464e-05,-0.04333937,0.048882138,-0.016991172,3.942865e-06,-1463.7625,-215098,0.00034080632,3.60409214990815,157.016655372318,NA,NA,NA,0.0654478420289752,0.263931265265374,4.16034111091545,0.326063579128957,1.26891546016213,NA,NA,NA,NA,NA,NA,NA,NA,36.8307752220804,36.8478683856444,23.5382814997029,25.174061363841,NA,NA,107.252083773202,14.0924054835252,9.37457571546405,104.666784638261,13.7527411350691,NA,NA,NA,NA,1.07699249255872,0.334476178961216,0.439519031047981,NA,NA,NA,3.89640984565008,3.89640984565008,0.326063579128957,1.26891546016213,26.5496666666667,26.0768461538462,25.3270869565217,23.9406575342466,119,7,5,2,26,5,1,39,0.848026666666667,0.137951133004926,0.0874662288135593,1.40070083333333,0.000886153846153846,502.642245,26.8331,15.9475,42.7806,0.231053246185184,NA
"275",0.00087878574,-0.04572487,-0.02240473,0.10139203,5.749383,5.701005,101009.06,300.32367,299.72668,0.9844275,-4.7937546,-0.036332488,-2.5150099,-2.5839443,-0.026660021,4.163555,"11-2001",19009776,-0.0026139393,-4213.3945,7.6124125,0.00019965124,4811.7783,-3.025349e-05,-0.04872459,0.05573505,-0.022731543,7.322121e-06,-1962.1211,-331271,0.00063298387,3.97629515197617,173.317606195509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7476024258563,36.7475298279843,24.888382703194,24.6873036600932,NA,NA,117.931007957277,9.34935748846523,15.041920876269,115.088384168485,9.12399905475177,NA,NA,NA,NA,0.631223120149639,0.208344887299449,0.450728593163307,3.81872732871556,12.4590762891096,1.03825269620731,NA,NA,NA,NA,27.98975,27.7365714285714,27.4101666666667,25.5139459459459,123,20,5,1,5,7,2,20,0.239892708333333,0.00868206896551724,0.10962525210084,1.19519375,0.0560769230769231,369.07198,7.42849,2.33661,9.7651,0.222468209266663,NA
"276",0.00090558827,-0.05432874,-0.025721133,0.15410072,5.453829,6.2172394,100980.19,299.27744,299.0254,0.9807395,-5.3532743,-0.041748703,-2.672944,-2.7087164,-0.027536757,4.4566708,"12-2001",17819056,-0.002179156,-5166.543,8.288393,0.0001802001,5817.9463,-2.5223067e-05,-0.05981028,0.06737446,-0.027146637,4.4786266e-06,-2345.5742,-139121,0.00038657547,3.80814010360903,165.973608804206,NA,NA,NA,0.0232312901233245,0.126535703398822,2.60700164783768,0.211795718126901,2.39838929696595,NA,NA,NA,NA,NA,NA,NA,NA,36.7680275688857,36.7685708400771,24.7066354702869,24.7609909977997,NA,NA,122.894396134565,13.2217188403392,11.0406663844483,119.932103075661,12.9029858592122,NA,NA,NA,NA,0.515493176312536,0.224363198075728,0.467424296991333,3.51198720263091,11.4584126710518,0.95486977741333,2.48046594443886,2.48046594443886,0.211795718126901,2.39838929696595,27.1466666666667,26.9623846153846,26.627347826087,25.1989589041096,116,9,3,1,4,3,0,11,0.233142708333333,0.00839253694581281,0.0652752118644068,10.2560970833333,0,880.3468,5.59624,0.714084,6.310324,0.549953699484468,NA
"277",0.0010138585,-0.081502914,-0.04120046,0.13976741,4.8594294,7.614999,101299.875,297.83356,297.953,0.96012294,-6.60081,-0.05940795,-3.400176,-3.391654,-0.038764518,5.611945,"01-2002",18575632,-0.0020678006,-7946.9375,10.1999,0.00071303116,9027.648,-2.3931178e-05,-0.091863275,0.104503214,-0.04469508,9.890002e-06,-3858.7344,225173,0.00085486146,3.94333145809803,171.778346565966,NA,NA,NA,0.114589145735351,0.0652999130862473,3.38158975429589,0.174493907007358,1.97396506016117,NA,NA,NA,NA,NA,NA,NA,NA,36.8526312432618,36.8527794207928,23.1751114155872,25.2848515420345,NA,NA,149.95383814706,19.2056263969001,9.39965651124311,146.339252125573,18.7426757047741,NA,NA,NA,NA,0.953793205200347,0.574848648359787,0.728161727842579,NA,NA,NA,3.31628984120964,3.31628984120964,0.174493907007358,1.97396506016117,24.9424,24.6664,24.589,23.5961066666667,123,36,2,2,11,11,1,27,0.3344508,0.0276297058823529,0.0186078151260504,0.675665454545455,0.00103384615384615,649.55882,10.24,4.93,15.17,1.28028517663479,NA
"278",0.0010301471,-0.08497137,-0.045695007,0.07482196,4.9691896,7.841385,101296.94,296.67334,297.2433,0.95773304,-6.6323795,-0.060219407,-3.670927,-3.6110554,-0.04148639,5.7734375,"02-2002",20581152,-0.0014878514,-8134.84,10.318221,1.9143288e-05,9419.27,-1.7219194e-05,-0.094159484,0.109038234,-0.04898411,3.4684223e-07,-4229.828,657930,2.9688483e-05,4.82566270878866,210.12357455512,5.34547687238741,0.586824825296938,3.59267554520075,0.470918234295746,0.138292699551503,4.85087202618219,0.331583270729895,3.15309152000406,NA,NA,NA,NA,NA,NA,NA,NA,36.8017966986345,36.8031339297438,21.657251655467,25.6811118504554,NA,NA,181.057223977605,25.3968830422443,8.54384232985979,176.693088898722,24.7847093608973,NA,NA,NA,NA,2.6755066603603,1.10610330865824,1.32806831491219,7.20243639041025,23.4989198583116,1.95822752342966,4.71257932663069,5.02902809950905,0.459204048013417,3.37288353260241,23.00625,22.7277857142857,22.6275,22.1186891891892,71,56,3,1,34,2,1,41,0.390731458333333,0.564732195121951,0.0152708333333333,1.53163333333333,0.00852,606.12697,12.92,NA,NA,1.86187180280685,NA
"279",0.0009963806,-0.0728606,-0.041759968,0.112359226,4.9062233,7.4246473,101240.94,296.83698,297.43066,0.9644355,-6.1825705,-0.05365306,-3.666028,-3.593707,-0.04018206,5.423828,"03-2002",22020304,-0.0011676247,-6900.789,9.719076,7.9574864e-05,8078.836,-1.3514393e-05,-0.079882324,0.09350252,-0.04385972,1.5328869e-06,-3788.9062,647351,0.00013068851,3.12939084716999,136.244657194976,8.41676874423247,0.935868953233139,4.60640771187387,0.423651240342877,0.348734868369095,7.27267159366824,0.455378233906963,3.49154977888802,7.97266522113936,0.00239013678556703,2390.13678556703,2113.03596589934,449.821082142925,8.02571448095665,2083.252149219,373.661643659527,36.7316089660551,36.7464249607066,20.8372024194474,25.8632085114714,NA,NA,155.698057557285,19.1549836761683,12.7842588038038,151.945023851193,18.6932669790581,NA,NA,NA,NA,2.19673290983896,0.52631776485043,0.507136781763781,3.62412214738158,11.8241957296287,0.985361818598249,6.92393672529914,7.67035273476581,0.695623593570051,4.04897874538094,22.9764,22.8220666666667,22.57588,21.1960266666667,35,8,4,1,26,7,1,39,0.658501666666667,0.742745024390244,0.0729851219512195,0.1117375,0.137916,1193.62455,10.55,5.47,16.02,2.38203438818455,NA
"280",0.00094884983,-0.060183704,-0.03647363,0.10360271,4.813038,6.8131447,101099.19,298.38928,298.42737,0.97533256,-5.536953,-0.044816434,-3.5600338,-3.556839,-0.036818184,4.932129,"04-2002",22585584,-0.0018064291,-5686.09,8.970526,9.499493e-05,6755.4375,-2.0907784e-05,-0.06586027,0.07822506,-0.038142383,2.1808619e-06,-3295.7969,150214,0.00018798203,3.44311716154394,149.919565975049,5.58812602413377,0.268472302493601,3.70753469851361,0.229594417582078,0.162806340417612,4.05942050512496,0.25486979412836,2.43689285123193,7.98932893926251,0.00241347826258461,2413.47826258461,NA,NA,7.99543574630527,NA,NA,36.866082565442,36.8539732154262,21.5174007270516,25.757921181179,NA,NA,144.604552562351,NA,NA,141.118808451049,NA,NA,NA,NA,NA,1.32075444138048,0.370312069638544,0.492955705015008,3.98872759233684,13.7284658458433,1.1440399039469,3.89661416470735,4.74237009442056,0.261671048310981,3.07221377487277,24.2525,24.0754285714286,23.5210416666667,21.8886891891892,50,12,5,0,23,7,1,36,0.232465625,0.135704563106796,0.0233365,0,0.0301893333333333,552.794145,8.71,8.31,17.02,0.240738337530809,NA
"281",0.00096341036,-0.075543106,-0.037513137,0.17970443,4.503237,7.1748724,101178.19,298.66916,298.93835,0.97137713,-6.1573973,-0.053538322,-3.2402315,-3.2226753,-0.033748683,5.0720215,"05-2002",22162784,-0.0018394117,-7017.1523,9.41047,0.0001559579,7968.5146,-2.1287517e-05,-0.08120614,0.09226987,-0.03933841,2.8935347e-06,-3402.8594,317683,0.0002503898,3.91648493823508,170.623975338665,NA,NA,NA,0.0981772722223335,0.131431338788499,2.754014556404,0.17561358545994,1.85398949099313,8.03024303217471,0.00248546494870367,2485.46494870367,2159.87962940222,419.516034841965,8.03600347563397,2156.55202453737,413.629364439875,36.9827885585384,36.9577338908908,23.7180405246623,25.2005757256744,NA,NA,105.657383078176,NA,NA,103.110503577768,NA,NA,NA,NA,NA,0.50353674376201,0.214102441255634,0.428399875251373,NA,NA,NA,2.6225832176155,2.6225832176155,0.17561358545994,1.85398949099313,26.3574,26.0554,25.95776,24.45792,112,7,2,0,19,6,1,28,0.301613125,0.0297952427184466,0.00922090909090909,0,0.000448,290.59161,4.5,1.31,5.81,1.40600780844688,NA
"282",0.00086876797,-0.047557294,-0.02021923,0.1707837,4.353055,5.7083206,101324.625,298.92624,298.9098,0.9879054,-4.8811693,-0.036346614,-2.3213396,-2.336915,-0.021623906,4.054199,"06-2002",21681808,-0.0016022765,-4426.1406,7.495022,0.00040841417,4932.2715,-1.854512e-05,-0.051252306,0.05712596,-0.020411491,7.4694917e-06,-1764.45,82668,0.00064592925,4.14766289753595,180.674869594385,1.70312627085876,0.127906609977251,2.34413231051061,0.142182560712995,0.131031068788396,1.65640328895789,0.123522605736714,1.04832948076053,8.02370306084211,0.00242093770681086,2420.93770681086,2107.5544287227,410.47424008528,8.02932883930473,2104.07156327284,404.074112909508,36.9994738891792,37.0084911693063,23.4606996127588,25.3147328303059,NA,NA,78.7310962687135,NA,NA,76.8332872137089,NA,NA,NA,NA,NA,0.387486239801866,0.196469844600292,0.412010422334061,3.12691253128115,10.2020587808583,0.850191211008042,1.5253722201695,1.61424924551413,0.125714607856982,1.69623089563557,26.614,26.2673571428571,25.6325,23.8750810810811,111,16,1,1,16,4,2,24,0.0925825,0.018947572815534,0.0264706611570248,4.06086291666667,0.00256,484.873205,10.63,4.54,15.17,0.416308892890811,NA
"283",0.0008833448,-0.047142804,-0.023899198,0.1652031,4.3615074,5.809396,101356.19,298.54834,298.7273,0.98402566,-4.8579235,-0.036974728,-2.6061602,-2.59052,-0.024591483,4.2104635,"07-2002",21572560,-0.001259472,-4473.4805,7.6738176,0.00022616098,5126.4297,-1.4578574e-05,-0.051725507,0.059309166,-0.024962902,4.4044627e-06,-2155.1758,221545,0.0003796902,2.98877371860347,130.115634817715,9.50812220646446,0.00397924335919606,6.01699728369075,0.0676012884368795,0.116683736216595,7.86640333398657,0.485319451763238,3.96819494352369,7.93683495111028,0.00239533655976821,2395.33655976821,2135.5038897024,468.615539395469,7.94217877902721,2132.77616470449,462.290292687708,36.8248493070426,36.816740731819,20.9256804858835,25.8941018414366,NA,NA,90.961690002903,11.9489325067419,8.83999865107916,88.7691316447686,11.6609011562461,NA,NA,NA,NA,1.51198163775356,0.387667520874776,0.449777515255947,0.270907148038071,0.883908884856141,0.0736616006898837,7.74971959776998,8.62892090211722,0.244649347561217,4.99259611360722,24.0158,22.6758,22.22192,21.3400933333333,55,7,0,1,35,5,3,44,0,0.699621461165048,0.0402431666666667,0.5962525,0.232414,190.17834,1.4,0.88,2.28,2.61898058503866,NA
"284",0.0008309828,-0.038860023,-0.015888505,0.1066156,4.0739603,5.040518,101235.125,300.00653,299.61267,0.9917531,-4.244505,-0.031093717,-1.9130306,-1.9650431,-0.018434744,3.639925,"08-2002",21985120,-0.0021425113,-3600.746,6.7948246,0.00012794918,4046.6545,-2.4797628e-05,-0.041653275,0.046825588,-0.016193386,4.685412e-06,-1398.9297,-178587,0.0004057982,3.92368394778076,170.930876032245,3.38535169035321,0.0385317344612848,2.47729960485544,0.213036246754291,0.256837734202399,3.30166915966838,0.273935133078961,1.8650912891615,8.0023158168854,0.0024023177717899,2402.3177717899,2104.34658437119,423.925173258273,8.00787446723612,2101.08964878544,417.640652418128,36.7549539024056,36.7883161455115,22.8903581986171,25.2831516213246,NA,NA,93.6554385620647,14.4176637825491,7.82124708681349,91.3978968779506,14.0701279916051,NA,NA,NA,NA,1.14911607521971,0.331736712808662,0.486184703200087,7.1689594595991,23.3897040236982,1.94914666033286,3.04483142546598,3.2150915579096,0.156233433770123,2.17119544700847,27.5485,27.0572142857143,26.5824583333333,23.7180135135135,90,19,1,2,25,9,1,38,0.0820675,0.23121359223301,0.0521806818181818,0.577228333333333,0.0102133333333333,93.12645,1.79,1.28,3.07,0.441145104169846,0.257060256821138
"285",0.0007943541,-0.030034125,-0.010191992,0.10571739,4.5831165,4.371051,101092.625,300.8823,300.25208,0.9942787,-3.4061642,-0.024867892,-1.2222347,-1.2614517,-0.013372526,3.2423296,"09-2002",22023792,-0.002379246,-2711.1797,6.0156126,0.00015480387,3179.2769,-2.753691e-05,-0.031393707,0.036724154,-0.009809576,8.308721e-06,-846.3242,-283720,0.00071791117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213811014965177,0.221823138660855
"286",0.00086812326,-0.050543606,-0.020958126,0.098780334,4.619029,5.7597713,100998.44,300.3528,299.94934,0.98640954,-4.9446373,-0.038416505,-2.2108479,-2.26396,-0.022918645,4.050473,"10-2002",20965824,-0.002659876,-4772.7344,7.739847,8.1414066e-05,5352.823,-3.0786614e-05,-0.05518663,0.06196673,-0.02194959,4.632334e-06,-1895.8086,-195484,0.0003993865,4.32387078348784,188.490469364198,3.28167814229892,0.624740138992321,2.09944298459927,0.842972802419349,0.127151505068931,1.25180457521786,0.0780527508244435,1.65103529428369,8.06258348192733,0.00243994879593654,2439.94879593654,2103.19791304026,402.240509137389,8.06855668111316,2099.11746394448,394.977346916019,36.7270995145364,36.7396660042176,25.3542443506741,24.5414182266882,NA,NA,81.0737899454426,11.1799679728005,8.77084749237188,79.1195835708522,10.9104895362515,NA,NA,NA,NA,0.869754861001236,0.250675672237045,0.550565497575185,4.0629047227616,13.2558779789415,1.10464119728942,1.12465307014893,2.20316560622393,0.351396444908382,1.87523913944148,28.37225,28.2097857142857,27.4510833333333,25.7845945945946,123,14,4,2,19,3,1,29,0.08256875,0.0130063834951456,0.204460909090909,2.16942458333333,0.1277,666.754425,12.35,1.5,13.85,0.32626947760582,0.308337715709651
