"","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","mean_wave_period","medium_cloud_cover","normalized_stress_into_ocean","ocean_surface_stress_equivalent_10m_neutral_wind_speed","sea_surface_temperature","surface_pressure","u_component_stokes_drift","v_component_stokes_drift","time_month","clear_sky_direct_solar_radiation_at_surface","eastward_turbulent_surface_stress","evaporation","instantaneous_10m_wind_gust","large_scale_precipitation","magnitude_of_turbulent_surface_stress","mean_eastward_turbulent_surface_stress","mean_evaporation_rate","mean_magnitude_of_turbulent_surface_stress","mean_northward_turbulent_surface_stress","mean_total_precipitation_rate","northward_turbulent_surface_stress","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC","NO3_USF","NO3_merged","PO4_merged","SiO4_merged","temp_5","temp_15","temp_25","temp_75","Isopycnal_21","MLD_potemp","SR_COCCOLITHOPHORIDS","SR_CYANOBACTERIA","SR_DIATOMS","SR_DINOFLAGELLATES","SR_OTHERS","species_richness","counts_int_COCCOLITHOPHORIDS","counts_int_DIATOMS","counts_int_DINOFLAGELLATES","counts_int_CYANOBACTERIA","counts_int_OTHERS","counts_int_NANOFLAGELLATES","Mesh200","Mesh500","total_biomass"
"245",-5.796386,-3.0676441,-3.0398026,6.876231,299.09778,0.0009383834,-0.0712527,-0.033875227,4.4479485,0.06726819,0.9774421,4.808895,299.144,101209.69,-0.05010748,-0.03228914,"05-1999",22927584,-6855.258,-0.002448056,9.1150675,9.91311e-06,7767.073,-0.0793705,-2.8333016e-05,0.089931294,-0.035865664,1.5389202e-07,-3098.3672,116579,1.4647982e-05,3.74142196231116,162.963241622194,NA,NA,NA,0,0.187543037828772,3.43445346717855,0.21258324780815,1.29707966041476,7.99880872875694,0.00241861883600448,2418.61883600448,2120.75196009775,431.919050911673,8.00943696437533,2114.33184822117,419.247662823721,36.9278991953726,36.9338883660465,22.9399314806644,25.4117138975025,NA,NA,128.170492419469,17.2105738039865,11.1005479821231,125.081009187174,16.7957074930191,NA,NA,126.374156971605,NA,1.04637149848366,0.456814883408375,0.426395909523467,NA,NA,NA,3.24691042934977,3.24691042934977,0.21258324780815,1.29707966041476,26.036,25.5502,25.08164,23.2384533333333,104,19,7,2,35,14,3,61,2.37038916666667,0.0754127994011976,0.0901275549450549,0.00739675,2.3131853125,176.62735,NA,NA,NA
"246",-5.1268005,-2.5268402,-2.4865513,6.066001,299.3369,0.00089458516,-0.054596543,-0.02467537,4.386101,0.1378383,0.98258764,4.338236,299.63568,101207.5,-0.041338682,-0.025244206,"06-1999",21837280,-5267.7773,-0.0023453087,8.101602,0.0001680168,5930.574,-0.060984194,-2.7145172e-05,0.06860722,-0.02567152,6.8997715e-06,-2218.2266,-96565,0.0005981615,3.43178454675109,149.465836553495,NA,NA,NA,0.0722365483305717,0.165559997356064,4.6170231711508,0.317252817476667,3.04811377120806,7.97856958946319,0.00242121640615762,2421.21640615762,2135.10993094793,449.831346082842,7.98956959723516,2128.57313166781,436.22046082888,36.9020752787185,36.896545960101,22.5168238316458,25.4978279071117,NA,NA,121.36332622445,19.0914685561385,9.98841036925972,118.437983555665,18.6312872412673,NA,NA,161.848824814797,NA,1.69423109775341,0.369616207811272,0.255220438850567,0.653904900944647,2.13339046046088,0.177792767131208,4.45146317379474,4.45146317379474,0.317252817476667,3.04811377120806,25.92025,25.5525,24.7743333333333,23.1282837837838,81,13,1,3,20,8,1,33,0.0532083333333333,1.7572028742515,0.118283296703297,0.020672,2.305474375,329.092905,NA,NA,NA
"247",-3.5261917,-1.6710653,-1.6408329,4.52376,298.99103,0.0008051987,-0.027403116,-0.012027882,4.3239574,0.12993276,0.995083,3.3576212,299.39127,101332.19,-0.022949517,-0.014928687,"07-1999",21599840,-2605.7734,-0.0016926851,6.216902,0.00035462965,3109.6213,-0.030214012,-1.9589424e-05,0.036003906,-0.012237016,1.7857872e-05,-1053.9556,-161081,0.0015418734,3.63893355499874,158.496504749203,NA,NA,NA,0.19108702253531,0.209028023852854,4.06297498508816,0.279094611884252,2.74625521092853,7.98878592876759,0.00241973680881795,2419.73680881795,2127.8820108609,439.311655337725,7.99974538282277,2121.30342832754,426.079148355722,36.8667706741301,36.86360350563,22.6142659417711,25.4503313654652,NA,NA,103.117070569102,17.6009616065234,7.33139849728579,100.631429659105,17.1767093302155,NA,NA,116.179737838082,NA,0.956155495968348,0.335665688148535,0.393334476350917,3.41102896203655,11.128954171787,0.927384928369961,3.85394696123531,3.85394696123531,0.279094611884252,2.74625521092853,26.59775,26.0113571428571,25.1166666666667,23.1457027027027,93,13,4,3,26,9,1,43,0.189713409090909,0.168451533149171,0.0908349019607843,0.0196268181818182,0.0306504545454545,230.265755,NA,NA,NA
"248",-2.2609634,-0.23748136,-0.25042987,3.7420797,299.83984,0.0007614277,-0.017008305,-0.0025461838,4.1239443,0.16395175,0.99745476,2.8758621,301.01486,101249.625,-0.0144658685,-0.0044634193,"08-1999",21778960,-1527.8477,-0.0027072467,5.488371,0.0005025743,2319.3308,-0.017679036,-3.1332514e-05,0.02682503,-0.001828827,2.4498813e-05,-156.83105,-510412,0.0021157358,3.62239499313044,157.80939568755,NA,NA,NA,0.333000671119809,0.266081288224488,3.67704886529806,0.282848123308083,2.96076182379214,7.9993102093896,0.00239658661594003,2396.58661594003,2100.56088349459,433.540092811972,8.00860669499692,2094.89702312059,422.542799899535,36.847983645437,36.8374629771185,23.2644985157545,25.2402776963795,NA,NA,115.99996238062,19.6447667927031,7.41233909959957,113.203665372825,19.1712475648607,NA,NA,113.554834106676,NA,0.849121337113151,0.579291682361521,0.394244144248697,1.95979312312878,11.306743773891,0.942237599751003,3.41096757707357,3.41096757707357,0.282848123308083,2.96076182379214,27.31,26.8446923076923,25.7568695652174,23.8980684931507,106,12,6,1,19,10,3,39,0.693906630434783,1.03381696132597,0.129289362745098,0.00216,0.0651340909090909,209.085955,NA,NA,NA
"249",-2.89676,-0.76963276,-0.73208934,4.092476,300.56042,0.0007841012,-0.02334255,-0.005557433,5.694355,0.10914236,0.9948357,3.125434,301.9094,101043.94,-0.020195443,-0.00901442,"09-1999",21943856,-2163.9883,-0.0033230074,5.965808,0.00019730274,2804.852,-0.02495104,-3.8462094e-05,0.032468244,-0.0055218525,2.273191e-05,-479.06567,-695548,0.0019636466,4.06913774639633,177.372105615826,NA,NA,NA,0.244103752674684,0.193571011591933,1.71643286000129,0.143025989064208,2.29657410694733,8.04614234500749,0.00241563912921883,2415.63912921883,2090.30636867012,409.906010763757,8.05233003411387,2086.41461959616,402.950316649138,36.7752564659859,36.7539267007175,25.0338655153599,24.6442121208893,NA,NA,78.1417180824931,10.5359373398291,9.82253766692164,76.2580986305525,10.281966265137,NA,NA,119.474567393816,NA,0.502074785539599,0.260057230038366,0.251073907614864,NA,NA,NA,1.52286184840936,1.52286184840936,0.143025989064208,2.29657410694733,29.0335,28.7217142857143,27.932125,25.5176486486486,121,12,3,2,20,11,1,37,0.0721975,0.0900810928961749,0.00743186363636364,0.0297936363636364,0.0012,265.955915,NA,NA,NA
"250",-2.796422,-0.794971,-0.7629611,4.123172,300.36182,0.00079178694,-0.024700105,-0.0070708506,4.9974127,0.117176175,0.99317163,3.2153206,301.7946,101082.56,-0.019639257,-0.009562854,"10-1999",20755056,-2377.0586,-0.0034668073,6.080989,0.00024077973,3059.8035,-0.02755332,-4.0124694e-05,0.03539216,-0.007560633,1.7590544e-05,-655.8347,-731051,0.0015212006,4.19947657839522,183.078410841516,NA,NA,NA,0.569373434241632,0.169001838108476,1.39039139736353,0.123139355731962,2.61610642043101,NA,NA,NA,NA,NA,NA,NA,NA,36.6932034419941,36.6885385818821,25.3359321506106,24.5053788348429,NA,NA,82.5858462225881,10.7625715164891,8.90126994054726,80.595129660402,10.5031413073828,NA,NA,104.92387447952,NA,0.372239549055732,0.121170701986081,0.186386483542886,0.780354561286042,2.54602491594082,0.212146744736136,1.22138955925505,1.22138955925505,0.123139355731962,2.61610642043101,28.33725,28.2534285714286,27.68625,25.8403108108108,123,17,5,2,7,11,2,27,0.162149875,0.00526524590163934,0.0159939150943396,0.0162272727272727,0.00249833333333333,185.06845,NA,NA,NA
"251",-2.2463026,-1.2169895,-1.1497297,4.8899326,300.17163,0.00082900096,-0.026326537,-0.011638761,5.5711727,0.11972356,0.992699,3.615837,301.42346,100925.75,-0.015375853,-0.01577269,"11-1999",18938384,-2441.004,-0.0035288893,6.9253206,0.0004153184,4237.004,-0.02830255,-4.0844825e-05,0.048993923,-0.011688545,2.6505659e-05,-1013.1719,-740990,0.002290604,3.93424843928113,171.54447390266,NA,NA,NA,0.733194192319155,0.146858853287783,1.5767966166332,0.135782304989444,2.45718342547992,8.0475261419303,0.00243973449327478,2439.73449327478,2112.16894942772,423.83020113127,8.05351824500606,2108.36339837406,416.687046750233,36.6321858882525,36.628514731619,25.6988334397581,24.3449712948509,NA,NA,60.0334834503961,7.86579249510971,8.97494296855301,58.5863990021818,7.67619177905182,NA,NA,74.6318456073639,NA,0.622760299262093,0.3800721637839,0.3083244430055,NA,NA,NA,1.42993776334542,1.42993776334542,0.135782304989444,2.45718342547992,28.4246666666667,28.368,28.1184,26.48072,115,22,3,1,0,7,0,11,0.524247142857143,0,0.00613472727272727,0.00750181818181818,0,174.02486,NA,NA,NA
"252",-6.254287,-3.2124977,-3.110323,7.206951,298.8927,0.0009927456,-0.07934368,-0.0376665,5.264042,0.17666596,0.96191245,5.3884277,300.25546,101124.06,-0.057069838,-0.038234178,"12-1999",17919824,-7618.254,-0.0044426844,9.893164,0.0005949796,8522.531,-0.08818585,-5.142056e-05,0.09860043,-0.039511442,1.8962277e-05,-3411.9414,-1154330,0.0016383929,4.05133600360388,176.735820767842,NA,NA,NA,0.30114456916173,0.0509394711935918,1.30397313787377,0.16593870320584,2.6679779338941,8.07053934615059,0.00242048667426634,2420.48667426634,2082.11112392151,410.921038893763,8.07678098742014,2078.08788856341,403.679522184511,36.3884524868381,36.3908671550655,26.7030143632452,23.8472532279069,NA,NA,64.6736890052789,7.85109587333035,9.82119786998894,63.1147937625477,7.66184268341423,NA,NA,318.160503538573,NA,0.515247428644284,0.165397967649771,0.241255943474818,0.998755713512255,3.25860769502199,0.271567788096723,1.25303366668018,1.25303366668018,0.16593870320584,2.6679779338941,28.54425,28.4977857142857,28.4553333333333,27.5962702702703,127,54,6,1,3,6,0,16,0.680297857142857,0.00062896174863388,0.0403776605504587,0.0318181818181818,0,229.85006,NA,NA,NA
"253",-6.642475,-3.535841,-3.4868393,7.67809,297.56702,0.0010225377,-0.08337581,-0.04320115,5.1757803,0.13844925,0.95784885,5.7072754,298.18195,101233.875,-0.061631024,-0.043040812,"01-2000",18552192,-8174.9023,-0.0033158697,10.455962,0.0003547367,9296.164,-0.094587505,-3.8378013e-05,0.107635364,-0.04651481,8.5548445e-06,-4019.9531,-551916,0.000739909,3.50171520403938,152.535549403125,NA,NA,NA,0.116433693036878,0.0526069536875192,4.97263461456773,0.400555321640114,4.22583932351997,7.97601644078157,0.00241829857754606,2418.29857754606,2134.57236339549,456.565642465897,7.98169044311745,2131.25693818353,449.415097128597,36.7703328014646,36.7754224722694,22.7148348946246,25.3523068157306,NA,NA,90.7063698582692,12.9965230388395,9.09899744791114,88.5199477710419,12.683255454792,NA,NA,122.864287652398,105.640330518406,2.75299506489093,0.324803346210708,0.283490462124956,0.477829691201275,1.55898090760283,0.129911356848272,4.92002766088021,4.92002766088021,0.400555321640114,4.22583932351997,25.34975,24.9940769230769,24.7802173913043,23.3508356164384,82,7,4,4,12,7,1,28,0.827455714285714,0.00786467032967033,0.0259777727272727,0.172113181818182,0.017885,162.457795,NA,NA,NA
"254",-6.4369917,-3.554205,-3.5530682,7.5965567,297.22302,0.0010216311,-0.08110446,-0.04297775,4.7375755,0.13341206,0.9597696,5.6901855,297.1832,101393.19,-0.05839777,-0.040562697,"02-2000",20335456,-7870.75,-0.0022809021,10.126175,6.325824e-05,9068.285,-0.09110534,-2.640135e-05,0.105032116,-0.04602748,1.0470064e-06,-3976.5312,133845,9.016316e-05,3.39165123187706,147.679458464719,NA,NA,NA,0.340216952682539,0.147021048547335,5.82226868037688,0.460606979431062,3.90576272318987,7.95264772391198,0.00241591155248117,2415.91155248117,2146.09954402199,459.591655817229,7.9581353983885,2142.96063275976,452.658015535928,36.7519126382182,36.7612142674342,21.2929707379337,25.7469800030434,NA,NA,118.330400137124,16.0626381144569,9.56457698559334,115.478084690094,15.6754567233164,NA,NA,175.343768673235,NA,NA,0.377274174651861,0.353886550059886,1.40456035451288,4.58256902064556,0.381886825190982,5.67524763182955,5.67524763182955,0.460606979431062,3.90576272318987,23.63,23.3527142857143,23.172,21.7327027027027,44,8,3,1,11,2,2,19,0.23111619047619,0.0149723204419889,0.000558990825688073,5.09262909090909,0.358157777777778,744.16095,NA,NA,NA
"255",-5.8159504,-3.5564394,-3.553586,7.1200933,297.1786,0.0009982288,-0.07176322,-0.041478276,5.510873,0.1805734,0.9630491,5.422119,297.0686,101235,-0.051504612,-0.039324842,"03-2000",22177856,-6951.3438,-0.0019299926,9.487014,0.0011423712,8205.523,-0.08044362,-2.2338325e-05,0.094976865,-0.044409573,1.7335187e-05,-3841.7188,244041,0.0014974652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.94325,24.4536428571429,23.7862083333333,21.7989324324324,47,14,3,2,4,3,1,13,0.615235238095238,0.00672839779005525,0.0142221100917431,3.37262181818182,0.00239,948.202705,NA,NA,NA
"256",-6.4251585,-3.4596596,-3.4929543,7.5241394,297.63428,0.0009962409,-0.080703676,-0.041997433,4.640255,0.13244258,0.96501726,5.4224052,297.30347,101239.56,-0.057165205,-0.037860643,"04-2000",22724256,-7682.074,-0.0015414057,9.898157,0.000254904,8783.41,-0.088920176,-1.7840342e-05,0.1016556,-0.044742525,3.253439e-06,-3863.254,414208,0.00028098858,3.4381959945047,149.72791015208,NA,NA,NA,0.137250962937943,0.0848524474837691,5.32100736774115,0.437648519312251,3.24638664262706,7.96120076804078,0.00241855587714403,2418.55587714403,2142.04398533475,461.137391641052,7.96700345272503,2138.65812211949,453.822915434529,36.8405784534576,36.8398265518349,21.8564231425351,25.645238527617,NA,NA,120.670600414782,15.6737910514319,8.51416704975611,117.761870730707,15.2959780646722,NA,NA,191.726495723208,NA,1.14675726462169,0.338886723487615,0.250629560052418,2.98455364418891,9.73751136648314,0.811466421460879,5.23615492025738,5.23615492025738,0.437648519312251,3.24638664262706,24.4785,24.3186428571429,24.2252916666667,22.3935675675676,54,26,4,2,16,13,1,36,0.284021904761905,2.47216126373626,0.02428,0.539387727272727,0.0804688888888889,163.15572,NA,NA,NA
"257",-5.5409946,-3.0965433,-3.1439333,6.603548,298.25732,0.00092155323,-0.05966896,-0.031522155,4.195754,0.11746836,0.9801975,4.6304216,297.87524,101186.94,-0.043086648,-0.029611047,"05-2000",22350768,-5638.4023,-0.0011445589,8.594646,0.00012230912,6458.0566,-0.06526488,-1.324754e-05,0.07473916,-0.03260678,3.0477768e-06,-2812.0117,434484,0.00026283687,3.56160122515619,155.052349750411,NA,NA,NA,0,0.171883106704359,5.81208834945573,0.400466386077907,3.17190867900009,7.95335080169401,0.00240921648718335,2409.21648718335,2139.21422830497,447.501262967387,7.95900152723454,2135.99857880171,440.536271558422,36.7829179912656,36.783149061157,20.7185038324226,25.9233464218278,NA,NA,131.107501213946,16.7039066332701,9.48534679781107,127.947163480786,16.3012522868581,NA,NA,236.640322863768,NA,0.682680755650066,0.448428273098925,0.406309830288747,NA,NA,NA,5.64020524275138,5.64020524275138,0.400466386077907,3.17190867900009,23.738,23.2185333333333,22.57268,21.0292533333333,29,11,2,1,11,7,2,23,0.489035952380952,1.91896771978022,0.0158523636363636,0.417708636363636,5.48240444444444,173.3351,NA,NA,NA
"258",-6.2258263,-3.2359982,-3.2299986,7.2310734,298.60583,0.0009783518,-0.07362509,-0.036805093,4.4754124,0.17534572,0.96870106,5.243164,298.60474,101297.31,-0.053584635,-0.03431249,"06-2000",21731616,-6736.289,-0.0019706574,9.392771,0.00031329726,7656.9453,-0.077922285,-2.2810185e-05,0.088651836,-0.037198722,5.5566734e-06,-3211.3516,118021,0.00048225955,3.92856501436268,171.103217233936,NA,NA,NA,0.0680966570022006,0.0637369371169619,4.16280336238016,0.247739147290492,2.21441402229017,7.98080872853383,0.00241676593520831,2416.76593520831,2130.95669928611,448.634930476597,7.98753752785499,2126.97945134335,440.305611696305,NA,36.9158318053432,22.6762040555881,25.4731537631779,NA,NA,83.6428606728294,10.0312601484616,10.037079298055,81.6267754291237,9.78946366159822,NA,NA,84.2085508322155,NA,0.5957169828052,0.161201241550048,0.236694358784105,1.54162478246061,5.02972812118148,0.419167555136323,4.0990664252632,4.0990664252632,0.247739147290492,2.21441402229017,25.11325,24.8422142857143,24.7499166666667,23.1277702702703,93,25,4,2,1,5,0,12,0.222627142857143,9.79234972677596e-05,0.00891418181818182,0.576216363636364,0,53.278205,NA,NA,NA
"259",-4.6608133,-2.5216732,-2.5158834,5.744302,298.6505,0.000884847,-0.044547856,-0.023153007,4.1731234,0.12094122,0.9842034,4.23466,298.72122,101256.94,-0.034328222,-0.023508925,"07-2000",21744816,-4211.6406,-0.0016102563,7.619981,0.00020118752,4953.454,-0.0487777,-1.863511e-05,0.057331055,-0.023883581,9.5232745e-06,-2065.5469,53272,0.00082223676,3.24206333331903,141.147180796144,NA,NA,NA,0.0554534288017174,0.0645336183166152,7.33694596002076,0.38594930842829,2.67953628814522,7.94926064061518,0.00242535408290095,2425.35408290095,2161.75355932095,474.620678036983,7.95549335722149,2152.55588173747,455.281649528588,36.8168846842752,36.816315571,20.9918418449716,25.8765224820779,NA,NA,84.6997004785734,30.5708199971631,7.02170299851519,82.6581071718043,29.8339692593375,NA,NA,136.809510853962,NA,NA,NA,NA,1.47797091773772,4.822166157057,0.401846939836892,7.27241234170414,7.27241234170414,0.38594930842829,2.67953628814522,23.7368,22.749,22.24684,21.3186133333333,49,7,1,1,22,11,0,35,0.141761428571429,5.34077957865169,0.162517714285714,2.62961363636364,0,0,NA,NA,NA
"260",-4.422676,-1.96492,-1.9014397,5.2050467,299.92297,0.000849325,-0.040881753,-0.016452253,4.5136995,0.1224013,0.9887157,3.8474827,300.69128,101210.5,-0.032720745,-0.019401543,"08-2000",21919424,-3751.0625,-0.0028241873,7.0777035,0.00016640723,4234.2754,-0.043432772,-3.26874e-05,0.049003493,-0.016345695,8.123994e-06,-1410.654,-404392,0.00070372527,3.77008403204854,164.298210052394,NA,NA,NA,0.195577073871795,0.459037775146517,2.48850414018628,0.203129587033503,1.45844611785868,8.00678447642541,0.00240250019015583,2402.50019015583,2100.54915091952,441.044731961703,8.01346468005777,2096.48206377402,432.868980844426,36.8352098240006,36.8271862954406,24.1882170595314,24.9507508892472,NA,NA,71.6116069719274,12.4013929543896,6.68416189344503,69.8854294631469,12.1024777743675,NA,NA,304.980923002674,NA,0.666888878554601,0.223018862742593,0.26367317419968,1.28687019381279,4.19857747875255,0.349880394619367,2.02946636503976,2.02946636503976,0.203129587033503,1.45844611785868,28.5198,28.0047857142857,27.6661666666667,25.2047837837838,114,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",-3.556942,-1.2968912,-1.2487564,4.500042,300.0636,0.0008033633,-0.030713856,-0.010605201,4.358341,0.092933156,0.9933847,3.342248,300.7907,101072.875,-0.02535516,-0.013320483,"09-2000",22009360,-2872.504,-0.002606567,6.301255,0.000113074304,3394.341,-0.03323412,-3.0170515e-05,0.039278056,-0.010838974,8.6605005e-06,-936.8157,-379644,0.00074865157,3.78357436399337,164.850595289803,NA,NA,NA,0.173329367822935,0.118093081681117,3.05991519496621,0.22207313525238,1.18464090063805,8.0131295771519,0.00241836275656735,2418.36275656735,2112.4075422753,427.355526424841,8.02022469887149,2108.06966722226,418.850508977117,36.8223020091646,36.8160343594976,23.6399526996553,25.1141273563308,NA,NA,80.3513820527451,10.6218265881438,9.49142511541756,78.4145403419951,10.3657884777844,NA,NA,109.076537553694,NA,0.925990865193647,0.439935690224569,0.515567253713143,0.512177520658698,1.67004362453748,0.139181605522052,2.94182211328509,2.94182211328509,0.22207313525238,1.18464090063805,27.569,26.8575714285714,26.0562083333333,24.1556891891892,112,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",-4.3462048,-1.8181944,-1.7529488,5.113662,300.13403,0.00084009627,-0.04110223,-0.015587587,4.9204016,0.074999616,0.9885139,3.7426796,301.01974,101078.06,-0.032829404,-0.01879749,"10-2000",20877440,-3917.3398,-0.0030601546,7.1063232,0.00011619527,4378.4395,-0.045370996,-3.5419624e-05,0.050678812,-0.016685557,7.394451e-06,-1441.085,-498605,0.00064116553,3.74443212117802,163.146146665283,NA,NA,NA,0.0760601762060849,0.115786122934304,2.99862424825929,0.174687404022873,1.32163432551403,8.01231091723285,0.00241287557248116,2412.87557248116,2108.09835988254,434.250736021051,8.01894896150105,2104.0399926192,426.216193312772,36.8082707337831,36.8090166810114,24.050168365087,24.989703872791,NA,NA,114.405593749689,14.2244227723546,9.71969992805135,111.647853432095,13.8815376271319,NA,NA,38.9458013727888,NA,0.602531190810811,0.139493349770477,0.234767963628383,0.795639407710656,2.59593235773469,0.216345528642874,2.88283812532499,2.88283812532499,0.174687404022873,1.32163432551403,27.241,26.9245,26.26775,24.6292837837838,125,12,6,2,20,15,1,44,0.160745952380952,0.00924954545454545,0.0393,1.55764363636364,0.00958,235.787405,NA,NA,NA
"263",-5.4434977,-2.7839918,-2.6911955,6.2965336,299.39233,0.000918092,-0.057190955,-0.026532471,5.1090746,0.13469142,0.97878265,4.5968504,300.42358,100974.375,-0.04340923,-0.028582957,"11-2000",18855568,-5302.875,-0.0034639165,8.520153,0.00041487394,6005.908,-0.06134385,-4.0092767e-05,0.06955999,-0.027746797,1.8381514e-05,-2401.664,-738975,0.0015880298,3.77776043437287,164.664922319107,NA,NA,NA,0.163711162657592,0.115152812887763,2.43204805202041,0.152877778871224,0.929077908049917,8.0325620589584,0.00240414336085176,2404.14336085176,2088.2071918174,418.200521287413,8.03999001096798,2083.57376499276,409.581820465341,36.7142358815338,36.7151786327572,24.571757884457,NA,NA,NA,73.7485493517766,10.0178157474004,8.4354142408342,71.970866006086,9.7763496948508,NA,NA,93.8641245557925,NA,0.42089674809629,0.344094611039961,0.319409718661192,NA,NA,NA,2.31689523913265,2.31689523913265,0.152877778871224,0.929077908049917,28.0325,27.7067142857143,27.0791666666667,25.1810810810811,112,12,3,2,28,7,1,41,0.03766575,0.306406034482759,0.0117789603960396,0.699189583333333,0.113511111111111,272.152275,NA,NA,NA
"264",-6.3695745,-2.9278746,-2.8991213,7.247967,298.40076,0.0009771141,-0.07872659,-0.033632636,5.07026,0.092016265,0.9674333,5.224121,298.5746,101227,-0.05661398,-0.032423884,"12-2000",18313024,-7578.7227,-0.0030328967,9.703717,6.019039e-05,8416.27,-0.08774251,-3.5103236e-05,0.09744507,-0.03606528,9.93224e-07,-3113.5742,-31345,8.660118e-05,3.61883548736262,157.612539645032,NA,NA,NA,0.0393526939762898,0.0785389494825765,4.45424156413211,0.274206407525229,1.49285595012773,7.99365479466469,0.00242544481675131,2425.44481675131,2130.52948394895,441.007747372178,7.99962562279235,2126.92616425683,433.695494213857,36.8025848689442,36.8023900919179,22.9931602629591,25.2949980840842,NA,NA,196.192493386702,27.5781767791159,7.71783993871435,191.463530279683,26.9134205584233,NA,NA,857.293383190275,NA,1.29693657185504,0.465661460176495,0.445749102205815,1.48244408819364,4.8367057490852,0.403067569607865,4.37570261464954,4.37570261464954,0.274206407525229,1.49285595012773,25.207,25.0790714285714,25.0276666666667,23.6747567567568,82,26,5,2,16,6,0,29,0.194347380952381,0.0390038068181818,0.0547391089108911,1.79460545454545,0,430.63966,NA,NA,NA
"265",-6.4110584,-3.4140959,-3.4203005,7.537341,297.21472,0.0010038698,-0.08151984,-0.042192698,4.6964197,0.06828733,0.9637321,5.5044556,297.065,101355.125,-0.05755937,-0.038231738,"01-2001",18915808,-7843.2773,-0.0020916164,9.984929,1.6244689e-05,9003.746,-0.0908227,-2.4208653e-05,0.104245566,-0.045118093,3.4213792e-07,-3897.7812,262932,2.9079187e-05,3.67895960730347,160.20887374547,NA,NA,NA,0.0711821777034634,0.107637645563581,4.95390540319337,0.305117129031203,1.67629234003318,7.981316667466,0.0023941454760633,2394.1454760633,2108.53930193074,435.286487784252,7.98737931262583,2104.98756900625,428.00341814785,36.843415960318,36.911207385783,22.1468906547734,25.6247390875547,NA,NA,127.683212340389,17.8207116611122,7.99095001270192,124.605563415947,17.3911503100461,NA,NA,NA,NA,2.01351960931175,1.19834320151224,0.841365110836767,2.80565408942245,9.15381273199729,0.762812803303176,4.84626775762978,4.84626775762978,0.305117129031203,1.67629234003318,23.773,23.7024285714286,23.6495833333333,22.4907162162162,92,29,7,1,16,7,1,32,0.110223181818182,0.884688888888889,0.083135625,3.32893909090909,0.020118,521.81704,NA,NA,NA
"266",-6.8161926,-3.7993526,-3.821703,8.081034,296.72095,0.0010669027,-0.0915665,-0.051557362,4.792445,0.082133725,0.95121884,6.156494,296.41852,101338.375,-0.06415343,-0.04538383,"02-2001",20621600,-8892.5625,-0.00205528,10.779972,3.4794786e-05,10394.844,-0.10297018,-2.3787346e-05,0.120283484,-0.05556947,7.433689e-07,-4801.9414,456129,6.4529886e-05,3.26662245048128,142.21139303001,NA,NA,NA,0.237570553452988,0.119311021649425,7.45388990912842,0.488692026570227,3.70602765528853,7.9164869566983,0.00243233085059079,2432.33085059079,2181.47297400252,500.211878008874,7.92185407112146,2178.51656787981,492.950804438904,36.7162216489299,36.7161851196036,20.5461582228454,25.9227223758739,NA,NA,171.088027292687,26.186755769061,8.08510330741538,166.963880626511,25.5555593169731,NA,NA,238.892682931171,NA,2.13129718693094,1.87544680943401,1.03066864528056,4.1512321859912,13.5439655512916,1.12865011083917,7.334578887479,7.334578887479,0.488692026570227,3.70602765528853,21.9325,21.6868571428571,21.5280416666667,20.9292567567568,47,49,5,1,25,4,2,37,0.4972925,0.57887645320197,0.0297554545454545,0.755639166666667,0.0103169230769231,326.78583,NA,NA,NA
